uid,ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
CYM2AI1PcX6RJpWaK2,1545466960.27077,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C7G4ct15nFxE0umUvk,1545466988.984622,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CNEiP43U2AUgcPLfkc,1545466979.12649,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ClKvXZ8XVMjtuq2ic,1545466982.632486,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CKgbbp4NOrrbzE7j6i,1545466965.299647,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CNubC22upm8GBKjlD8,1545466978.143811,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CznIOs1zSxzKUDvt1,1545466982.948056,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cv4etP37UtTkUaNnr4,1545466970.226081,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CffLFa2W4LNigUCGe9,1545466968.195735,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Ci56Khnk6fLuzefzl,1545420231.453187,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.008739,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,Benign,-
CQoFSU1zN5uEH2LAy2,1545466980.214868,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CK67fCjbbuootrih5,1545466968.085798,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CYNwzf1UklLUBplgMl,1545466986.33938,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CMMp9H2EwU70NlQHRe,1545466959.574174,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CWSUKsGVfKuNZqB7,1545466980.243114,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CK7f8R3TzgJqhxNSk3,1545466983.065996,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ClErAy4gczfHfmrL6a,1545466959.182395,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CG0Nx31hvfc7slDDR2,1545466985.34044,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
COFk7b47G29saqv7Q5,1545466969.082985,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CGHU6d2TbDvqJD3RWc,1545466982.740936,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CQfti13v7J0Q6SbDt2,1545466976.897029,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ChR3nU2M0GSxzOesU6,1545466983.150944,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CaMA6a3AMZnMfPVQ8i,1545466983.94124,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Ctpops2s6bVheYUNxh,1545466965.497788,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CmlVzt17y6IIe47gn4,1545466959.303065,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C0sRlp9lu02jxQHQg,1545466973.214884,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C4a8vs20nAy1f5uYA9,1545466975.146763,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CyKCHC4lwuWDtzPEyg,1545466976.46902,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CBIhJH1YAg0QVoPs8f,1545466981.377964,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C6rX014QCApkY3Mofe,1545466978.874892,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CZUzbm1ZIsCY5rTkA6,1545490136.459721,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CCGMzA14lZNTmPyZi3,1545466986.843586,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cf5KiGZ4isxJIVG2d,1545426306.989997,192.168.1.195,65236.0,66.67.61.168,63798.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Malicious,PartOfAHorizontalPortScan
CMT0mr1NYK3EumwCwg,1545466981.915656,192.168.1.195,20048.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CtRFg64sHOFGYJbs4,1545466968.279437,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C0Jyub406SP6KEUiaf,1545466965.303401,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CxltLy31OXwqlDgiJa,1545450091.462479,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.002255,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,Benign,-
CsVese8PteaeAi2X,1545466970.186356,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CYqKQnNN51FP9aLgj,1545466985.340197,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CLUWmh1nTjqJAtVekl,1545466968.136269,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CRZ8pq2Bu8Ytr7hWc,1545433130.456272,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CTnjWjW1fAt48agNc,1545466969.271376,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CWddN8gELHaqVerwf,1545466975.488581,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C58Lth71HhzJVKLPe,1545466971.672749,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CK7GcG4KIq3WwoaPIj,1545466965.772368,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CUY7aM2mc8SAB8Mchj,1545466979.099505,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ClmFgK33wP4TB866m7,1545411690.458546,192.168.1.195,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CNUrFF1WUBY9IKSh56,1545466968.22047,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CXz1DB2GMNTZbn3rTd,1545466974.34273,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CdDJXd3i0dU6HeupRe,1545466968.225718,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C3GYaf3uWnNwnRGQ9a,1545466979.40583,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C4VGiG1XDNJ4GODpb5,1545436330.454582,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.032996,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,Benign,-
CvUMMP1zTCnsqxch52,1545412598.458213,192.168.1.195,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CcicHo227iLQaVgy6g,1545466960.564109,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C0zxF51brEVOYwcxyh,1545466961.737682,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CeRbdh2fPcApcup2l6,1545466960.357213,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C8JgtHvwHQPSZXRFh,1545466976.898529,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CLneBZ2JoQIcKJD3Ij,1545466964.429388,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C0l6gx2tzghNoMJaZ,1545466983.909027,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CTYzTw3lNllS0puN8,1545466964.010625,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C6O0PdOCbeFUsgCEd,1545466978.138071,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CgYqsN2i8MzWcqgA1g,1545466981.523129,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CG0tNh1MGhOYTQgQC6,1545466975.346157,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CKawV73xJ67rXSUfE,1545466973.015239,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CipS7B42Zig4BMdKPa,1545466973.102943,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CCdirk4gy6V7srJA33,1545466965.472048,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CEb0Ex2c62d5zf8C53,1545466961.599011,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cx4olZ205OqFEBW213,1545466978.901381,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CwG3V73ujBA7Y1DNH4,1545466983.033765,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CIdfe12mMAUiXuRMh8,1545466969.056744,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CNFSQ03rmyl61L4rcf,1545466959.059212,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CUuUcB2ThVak22K0Bc,1545466983.792574,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CZdWWU11dTMoj5fq28,1545466959.23886,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CkeSZfWKJKbGK43Y2,1545466976.966234,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CL1zpK34ZT2PqXgUY2,1545466964.373182,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ChYAF62tZunH36wbuc,1545466967.706272,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CftvSkZm07JyLFRSd,1545466961.493314,192.168.1.195,51977.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CaWgb72i2iRHg8k9n6,1545466981.792723,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ClTiD31YH6KMFb8Pa,1545466975.167506,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CsDvLx1Yg6ELptpYY8,1545466981.492895,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CXdTdA1rpulsAcdCMh,1545466977.655091,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CpQxNd3LACvoVHO8Hb,1545466974.28327,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CgFt6d2RpXJn0jzik9,1545466972.743144,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cd73Z74bnnM9CafHAi,1545466969.274644,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CRJdLi2edoU1tAzKm5,1545466979.046293,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CnDfkx1UKc6hfDEcza,1545466978.927362,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CCQ324JiDKMNSKUQ8,1545466968.191736,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CfZiq63ZENloRR6b45,1545466976.53372,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CqXs2e2NJcEKvr589h,1545466959.216378,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CNZvYA4Mu9BKZ2GEa5,1545466975.612997,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Ca6CcRqHnRRuhKC56,1545466964.372432,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CfmP8r3uhSecxJsyoi,1545436597.454867,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CFOlZp4DB3rZTofCif,1545466971.571069,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CS3UET2mOKAdlIT3,1545466981.31126,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cc4Mff2iicGu1SIUYj,1545466960.543862,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cs3AYv35dy1Js5z8jl,1545466968.285934,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cftis31hVhVG4STMs4,1545447337.456979,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.090447,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,Benign,-
CM8vyP2WQ02dczPma7,1545466981.552361,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CLL8532WdbRGHNwwC,1545466981.351799,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CGCFKj4gTrgiNimsL1,1545466975.670722,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CJKCdv2Gxwss3Lnkr4,1545466971.443387,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CiI7dHcOpwdcpb3p,1545466979.046785,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CcA8WLOe6HDU65XR4,1545466960.545866,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C7npG81tjJcMl6vEkb,1545466986.58273,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CWsKju2oXLjKbJlTJ9,1545466960.635807,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CNrWRF2lObzEqQ7QDj,1545466968.080803,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CjJovvXOhJKbjWAPg,1545416776.458618,192.168.1.195,52775.0,192.168.1.1,53.0,udp,dns,5.001650,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,Benign,-
CWetEx1ctSIqKIPz54,1545466965.681172,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CtlUX82WXGLalSCWWj,1545466962.847807,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CANLNW1wHRuIiZ0Ouj,1545466968.252202,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cwc18tpsw1P4Bp3Wc,1545466965.678422,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
ChJIOs2FN4zsyrjV6e,1545466971.699744,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C7TCfd493W6xfNQ3Fk,1545423231.455316,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CRszMi36tOYmn0N6h9,1545466972.926782,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C758yT3mXNqe0txwNj,1545466975.176253,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CZv0ss3tQldEBvIpMl,1545431076.456203,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.027226,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,Benign,-
C2EChnioX3gf89zK3,1545466986.608971,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C1DocW40UYPhCBIp1,1545466965.441059,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CcwPcQKnbGExCuqv9,1545466980.620644,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CEKpw13aO3I9HqglY1,1545425579.457526,192.168.1.195,123.0,82.113.53.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
C4dfzC1rEzhWNPBgQj,1545466961.5378,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cil8dA3WUPHTUxHqVk,1545466969.185919,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
Cw5j912qMNunk79cyg,1545466965.304642,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CbDtMS22Xj3UAqZvUa,1545466966.55418,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CSl9Of2sgAc1eBxrH2,1545466986.834337,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CG9g7R2UpZbDw8osEe,1545416445.590256,192.168.1.195,47529.0,192.168.1.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,Benign,-
Ccicls2jC3HRumnAAg,1545466986.617224,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CT4sNh3vwG5pAiuaCk,1545466961.878096,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CZAqJL1xvPdsULeRj3,1545461572.458995,192.168.1.195,46429.0,192.168.1.1,53.0,udp,dns,5.001412,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,Benign,-
CQ5Jcl24M47ncVC0X7,1545466978.139062,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CJRzjp1V53aMHj8sci,1545466984.286791,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CIAvSv4xgKfO77XhM6,1545471188.458531,192.168.1.195,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,Benign,-
CTkEXA4kNtxMgNUTI8,1545466984.369244,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
C2pWUe3fqL9OZrLhA2,1545466964.405658,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
CiLfom1K2pJsouoFzc,1545466982.86611,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,Malicious,DDoS
